name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
GL EVENTS,1rPGLO,FR0000066672,https://www.boursorama.com/cours/1rPGLO/,29.5,0.012006861063465,29.65,29.2,,"{""symbol"":""1rPGLO"",""variation"":0.012006861063465,""last"":29.5,""previousClose"":29.15,""high"":29.65,""low"":29.2,""totalVolume"":4869,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:26:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":30.95,""lowLimit"":28.05,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLASS TO POW,1rPMLGL,IT0005613739,https://www.boursorama.com/cours/1rPMLGL/,0,-1,0,0,,"{""symbol"":""1rPMLGL"",""variation"":-1,""last"":0,""previousClose"":4.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":4.94,""lowLimit"":4.06,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLASS TO POW RG-A,1rPMLGLA,IT0005454167,https://www.boursorama.com/cours/1rPMLGLA/,0,0,0,0,,"{""symbol"":""1rPMLGLA"",""variation"":0,""last"":0,""previousClose"":0,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLASS TO POW RG-B,1rPMLGLB,IT0005454175,https://www.boursorama.com/cours/1rPMLGLB/,4.8,0,0,0,,"{""symbol"":""1rPMLGLB"",""variation"":0,""last"":4.8,""previousClose"":4.8,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-09-11 16:30:20"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GLOBAL BIOENERGIES,1rPALGBE,FR0011052257,https://www.boursorama.com/cours/1rPALGBE/,0.0185,0,0,0,,"{""symbol"":""1rPALGBE"",""variation"":0,""last"":0.0185,""previousClose"":0.0185,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-11-28 17:13:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0001,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GOLD BY GOLD,1rPALGLD,FR0011208693,https://www.boursorama.com/cours/1rPALGLD/,4.73,0.051111111111111,4.73,4.73,,"{""symbol"":""1rPALGLD"",""variation"":0.051111111111111,""last"":4.73,""previousClose"":4.5,""high"":4.73,""low"":4.73,""totalVolume"":1532,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.22,""lowLimit"":3.48,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GPE PIZZORNO ENVI,1rPGPE,FR0010214064,https://www.boursorama.com/cours/1rPGPE/,60.6,0,60.6,60.6,,"{""symbol"":""1rPGPE"",""variation"":0,""last"":60.6,""previousClose"":60.6,""high"":60.6,""low"":60.6,""totalVolume"":71,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:23:56"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":63.6,""lowLimit"":57.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GPE PLUS-VALUES,1rPMLPVG,FR0010529719,https://www.boursorama.com/cours/1rPMLPVG/,0.01,0,0,0,,"{""symbol"":""1rPMLPVG"",""variation"":0,""last"":0.01,""previousClose"":0.01,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2013-03-18 15:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.03,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GROLLEAU,1rPALGRO,FR0014005ZM5,https://www.boursorama.com/cours/1rPALGRO/,2.54,0,2.62,2.54,,"{""symbol"":""1rPALGRO"",""variation"":0,""last"":2.54,""previousClose"":2.54,""high"":2.62,""low"":2.54,""totalVolume"":175,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:23:45"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.66,""lowLimit"":2.42,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GROUPE AG3I,1rPMLAGI,FR0011908045,https://www.boursorama.com/cours/1rPMLAGI/,0.635,0,0,0,,"{""symbol"":""1rPMLAGI"",""variation"":0,""last"":0.635,""previousClose"":0.635,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-09-08 16:30:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.358,""lowLimit"":0.294,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GALAPAGOS,1rAGLPG,BE0003818359,https://www.boursorama.com/cours/1rAGLPG/,25.78,0.01496062992126,25.88,25.42,,"{""symbol"":""1rAGLPG"",""variation"":0.01496062992126,""last"":25.78,""previousClose"":25.4,""high"":25.88,""low"":25.42,""totalVolume"":21188,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:44:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":27.06,""lowLimit"":24.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GREEN EARTH GRP,1rAEARTH,NL0009169515,https://www.boursorama.com/cours/1rAEARTH/,1.14,0.022421524663677,1.14,1.06,,"{""symbol"":""1rAEARTH"",""variation"":0.022421524663677,""last"":1.14,""previousClose"":1.115,""high"":1.14,""low"":1.06,""totalVolume"":3604,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 10:29:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.195,""lowLimit"":1.085,""valorization"":0,""shares"":0,""tradeCapital"":0}"
GIMV,FF11_GIMB,BE0003699130,https://www.boursorama.com/cours/FF11-GIMB/,44.9,0.0089887640449438,44.9,44.6,,"{""symbol"":""FF11-GIMB"",""variation"":0.0089887640449438,""last"":44.9,""previousClose"":44.5,""high"":44.9,""low"":44.6,""totalVolume"":5352,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:23:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":47.1,""lowLimit"":42.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
H&K,1rPMLHK,DE000A11Q133,https://www.boursorama.com/cours/1rPMLHK/,35,0,35,35,,"{""symbol"":""1rPMLHK"",""variation"":0,""last"":35,""previousClose"":35,""high"":35,""low"":35,""totalVolume"":327,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":39,""lowLimit"":32.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HAFFNER ENERGY,1rPALHAF,FR0014007ND6,https://www.boursorama.com/cours/1rPALHAF/,0.0644,0.027113237639553,0.068,0.0607,,"{""symbol"":""1rPALHAF"",""variation"":0.027113237639553,""last"":0.0644,""previousClose"":0.0627,""high"":0.068,""low"":0.0607,""totalVolume"":5316920,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:54:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0753,""lowLimit"":0.0535,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HAULOTTE GROUP,1rPPIG,FR0000066755,https://www.boursorama.com/cours/1rPPIG/,2.17,0.0046296296296295,2.18,2.17,,"{""symbol"":""1rPPIG"",""variation"":0.0046296296296295,""last"":2.17,""previousClose"":2.16,""high"":2.18,""low"":2.17,""totalVolume"":75,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:02:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.27,""lowLimit"":2.07,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HEALTH,1rPMLAHC,FR0013251584,https://www.boursorama.com/cours/1rPMLAHC/,0.6,0,0,0,,"{""symbol"":""1rPMLAHC"",""variation"":0,""last"":0.6,""previousClose"":0.6,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-03-23 16:30:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HERIGE,1rPALHRG,FR0000066540,https://www.boursorama.com/cours/1rPALHRG/,19.5,-0.029850746268657,20.1,19.4,,"{""symbol"":""1rPALHRG"",""variation"":-0.029850746268657,""last"":19.5,""previousClose"":20.1,""high"":20.1,""low"":19.4,""totalVolume"":192,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:54:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":20.4,""lowLimit"":18.55,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HEXAOM,1rPALHEX,FR0004159473,https://www.boursorama.com/cours/1rPALHEX/,29.7,-0.0066889632107023,29.8,29.6,,"{""symbol"":""1rPALHEX"",""variation"":-0.0066889632107023,""last"":29.7,""previousClose"":29.9,""high"":29.8,""low"":29.6,""totalVolume"":1024,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:52:59"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":31.1,""lowLimit"":28.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HF COMPANY,1rPALHF,FR0000038531,https://www.boursorama.com/cours/1rPALHF/,4.3,0,4.3,4.3,,"{""symbol"":""1rPALHF"",""variation"":0,""last"":4.3,""previousClose"":4.3,""high"":4.3,""low"":4.3,""totalVolume"":252,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:07:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.51,""lowLimit"":4.09,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HIGH CO,1rPHCO,FR0000054231,https://www.boursorama.com/cours/1rPHCO/,3.43,0.026946107784431,3.43,3.31,,"{""symbol"":""1rPHCO"",""variation"":0.026946107784431,""last"":3.43,""previousClose"":3.34,""high"":3.43,""low"":3.31,""totalVolume"":9566,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:47:53"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.6,""lowLimit"":3.26,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HIPAY GROUP,1rPALHYP,FR0012821916,https://www.boursorama.com/cours/1rPALHYP/,4.88,0.0061855670103093,4.88,4.88,,"{""symbol"":""1rPALHYP"",""variation"":0.0061855670103093,""last"":4.88,""previousClose"":4.85,""high"":4.88,""low"":4.88,""totalVolume"":102,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:00:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.12,""lowLimit"":4.64,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HITECHPROS,1rPALHIT,FR0010396309,https://www.boursorama.com/cours/1rPALHIT/,12.9,-0.0076923076923077,12.9,12.9,,"{""symbol"":""1rPALHIT"",""variation"":-0.0076923076923077,""last"":12.9,""previousClose"":13,""high"":12.9,""low"":12.9,""totalVolume"":15,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:29"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":15.2,""lowLimit"":10.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOCHE BAINS LES BAINS,1rPMLHBB_OTC,FR0000051302,https://www.boursorama.com/cours/1rPMLHBB-OTC/,60,0,0,0,,"{""symbol"":""1rPMLHBB-OTC"",""variation"":0,""last"":60,""previousClose"":60,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-13 16:30:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":68.5,""lowLimit"":56.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOFFMANN GREEN CEMENT TEC.,1rPALHGR,FR0013451044,https://www.boursorama.com/cours/1rPALHGR/,4.495,-0.018558951965065,4.58,4.495,,"{""symbol"":""1rPALHGR"",""variation"":-0.018558951965065,""last"":4.495,""previousClose"":4.58,""high"":4.58,""low"":4.495,""totalVolume"":5457,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:52:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.715,""lowLimit"":4.275,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOME CONCEPT,1rPMLHCF,FR0012336691,https://www.boursorama.com/cours/1rPMLHCF/,16.4,0,0,0,,"{""symbol"":""1rPMLHCF"",""variation"":0,""last"":16.4,""previousClose"":16.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-11-06 11:35:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":16.9,""lowLimit"":13.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOPENING,1rPMLHPE,FR0010312181,https://www.boursorama.com/cours/1rPMLHPE/,5.85,0,0,0,,"{""symbol"":""1rPMLHPE"",""variation"":0,""last"":5.85,""previousClose"":5.85,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 11:30:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.25,""lowLimit"":5.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOPIUM,1rPALHPI,FR0014010QE1,https://www.boursorama.com/cours/1rPALHPI/,0.01,0.030927835051546,0.01,0.0097,,"{""symbol"":""1rPALHPI"",""variation"":0.030927835051546,""last"":0.01,""previousClose"":0.0097,""high"":0.01,""low"":0.0097,""totalVolume"":951447,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:58:11"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.03,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOPSCOTCH GRP,1rPALHOP,FR0000065278,https://www.boursorama.com/cours/1rPALHOP/,11.25,0.0089686098654708,11.25,11.15,,"{""symbol"":""1rPALHOP"",""variation"":0.0089686098654708,""last"":11.25,""previousClose"":11.15,""high"":11.25,""low"":11.15,""totalVolume"":157,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:16:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.8,""lowLimit"":10.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTEL MAJESTIC CANNES,1rPMLHMC_OTC,FR0006226791,https://www.boursorama.com/cours/1rPMLHMC-OTC/,6200,0,0,0,,"{""symbol"":""1rPMLHMC-OTC"",""variation"":0,""last"":6200,""previousClose"":6200,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 16:30:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6650,""lowLimit"":5450,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTEL REGINA PARIS,1rPALLHB,FR0007080254,https://www.boursorama.com/cours/1rPALLHB/,72.5,0,0,0,,"{""symbol"":""1rPALLHB"",""variation"":0,""last"":72.5,""previousClose"":72.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-06 14:26:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":89,""lowLimit"":60,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTELES BESTPR,1rPMLHBP,ES0105664009,https://www.boursorama.com/cours/1rPMLHBP/,4,0,4,4,,"{""symbol"":""1rPMLHBP"",""variation"":0,""last"":4,""previousClose"":4,""high"":4,""low"":4,""totalVolume"":3,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:07"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4,""lowLimit"":3.28,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTELIERE IMMOBILIERE DE NICE,1rPMLHIN_OTC,FR0006563904,https://www.boursorama.com/cours/1rPMLHIN-OTC/,236,0,0,0,,"{""symbol"":""1rPMLHIN-OTC"",""variation"":0,""last"":236,""previousClose"":236,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 16:30:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":258,""lowLimit"":214,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTELIM,1rPMLHOT_OTC,FR0000053738,https://www.boursorama.com/cours/1rPMLHOT-OTC/,54.5,0,0,0,,"{""symbol"":""1rPMLHOT-OTC"",""variation"":0,""last"":54.5,""previousClose"":54.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-23 11:30:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":55.5,""lowLimit"":45.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOTELS DE PARIS,1rPHDP,FR0004165801,https://www.boursorama.com/cours/1rPHDP/,2,0.098901098901099,2,2,,"{""symbol"":""1rPHDP"",""variation"":0.098901098901099,""last"":2,""previousClose"":1.82,""high"":2,""low"":2,""totalVolume"":10,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.08,""lowLimit"":1.71,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HRS (HYDROGEN REFUELING SOL.),1rPALHRS,FR0014001PM5,https://www.boursorama.com/cours/1rPALHRS/,1.454,0.0097222222222222,1.47,1.42,,"{""symbol"":""1rPALHRS"",""variation"":0.0097222222222222,""last"":1.454,""previousClose"":1.44,""high"":1.47,""low"":1.42,""totalVolume"":16738,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:55:55"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.526,""lowLimit"":1.382,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HUNYVERS,1rPALHUN,FR0014007LQ2,https://www.boursorama.com/cours/1rPALHUN/,6.98,0.0028735632183909,6.98,6.98,,"{""symbol"":""1rPALHUN"",""variation"":0.0028735632183909,""last"":6.98,""previousClose"":6.96,""high"":6.98,""low"":6.98,""totalVolume"":1,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:00:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.32,""lowLimit"":6.64,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HYDRAULIQUE HLD,1rPMLHYD,FR0000064735,https://www.boursorama.com/cours/1rPMLHYD/,760,0,0,0,,"{""symbol"":""1rPMLHYD"",""variation"":0,""last"":760,""previousClose"":760,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-12 17:23:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":830,""lowLimit"":680,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HAVAS,1rAHAVAS,NL0015002K83,https://www.boursorama.com/cours/1rAHAVAS/,14.964,-0.0096624751819986,15.14,14.962,,"{""symbol"":""1rAHAVAS"",""variation"":-0.0096624751819986,""last"":14.964,""previousClose"":15.11,""high"":15.14,""low"":14.962,""totalVolume"":14280,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:45:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":15.712,""lowLimit"":14.216,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HOLLAND COLOURS,1rAHOLCO,NL0000440311,https://www.boursorama.com/cours/1rAHOLCO/,90,-0.010989010989011,90,90,,"{""symbol"":""1rAHOLCO"",""variation"":-0.010989010989011,""last"":90,""previousClose"":91,""high"":90,""low"":90,""totalVolume"":11,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 09:09:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":99,""lowLimit"":81,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HYDRATEC NV,1rAHYDRA,NL0009391242,https://www.boursorama.com/cours/1rAHYDRA/,214,0,0,0,,"{""symbol"":""1rAHYDRA"",""variation"":0,""last"":214,""previousClose"":214,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 11:30:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":234,""lowLimit"":193,""valorization"":0,""shares"":0,""tradeCapital"":0}"
HYLORIS PHARMACEUTICALS,FF11_HYL,BE0974363955,https://www.boursorama.com/cours/FF11-HYL/,4.62,-0.0043103448275861,4.86,4.62,,"{""symbol"":""FF11-HYL"",""variation"":-0.0043103448275861,""last"":4.62,""previousClose"":4.64,""high"":4.86,""low"":4.62,""totalVolume"":5295,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:35:57"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.85,""lowLimit"":4.39,""valorization"":0,""shares"":0,""tradeCapital"":0}"
I.CERAM,1rPALICR,FR0014005IU4,https://www.boursorama.com/cours/1rPALICR/,0.402,0,0,0,,"{""symbol"":""1rPALICR"",""variation"":0,""last"":0.402,""previousClose"":0.402,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-11-25 16:41:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0001,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
I2S,1rEPALI2S,FR0005854700,https://www.boursorama.com/cours/1rEPALI2S/,6.35,0,0,0,,"{""symbol"":""1rEPALI2S"",""variation"":0,""last"":6.35,""previousClose"":6.35,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-25 11:31:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.55,""lowLimit"":5.75,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ICAPE HOLDING,1rPALICA,FR001400A3Q3,https://www.boursorama.com/cours/1rPALICA/,3.8,-0.0052356020942408,3.8,3.79,,"{""symbol"":""1rPALICA"",""variation"":-0.0052356020942408,""last"":3.8,""previousClose"":3.82,""high"":3.8,""low"":3.79,""totalVolume"":416,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 12:00:53"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.99,""lowLimit"":3.61,""valorization"":0,""shares"":0,""tradeCapital"":0}"
ID LOGISTICS,1rPIDL,FR0010929125,https://www.boursorama.com/cours/1rPIDL/,320.5,-0.0015576323987539,321.5,319,,"{""symbol"":""1rPIDL"",""variation"":-0.0015576323987539,""last"":320.5,""previousClose"":321,""high"":321.5,""low"":319,""totalVolume"":860,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:59:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":336.5,""lowLimit"":304.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IDI,1rPIDIP,FR0000051393,https://www.boursorama.com/cours/1rPIDIP/,66.4,0,66.4,66,,"{""symbol"":""1rPIDIP"",""variation"":0,""last"":66.4,""previousClose"":66.4,""high"":66.4,""low"":66,""totalVolume"":96,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:22:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":69.6,""lowLimit"":63.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
