name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
BIOSYNEX,1rPALBIO,FR0011005933,https://www.boursorama.com/cours/1rPALBIO/,0.8,0,0.83,0.8,,"{""symbol"":""1rPALBIO"",""variation"":0,""last"":0.8,""previousClose"":0.8,""high"":0.83,""low"":0.8,""totalVolume"":1656,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:12:59"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.84,""lowLimit"":0.76,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BLUE SHARK PS,1rPMLBSP,FR0013340973,https://www.boursorama.com/cours/1rPMLBSP/,3.3,0,0,0,,"{""symbol"":""1rPMLBSP"",""variation"":0,""last"":3.3,""previousClose"":3.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-26 11:30:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.3,""lowLimit"":2.7,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BLUELINEA,1rPALBLU,FR0011041011,https://www.boursorama.com/cours/1rPALBLU/,0.498,0.077922077922078,0.498,0.462,,"{""symbol"":""1rPALBLU"",""variation"":0.077922077922078,""last"":0.498,""previousClose"":0.462,""high"":0.498,""low"":0.462,""totalVolume"":1801,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:05:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.52,""lowLimit"":0.474,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BOA CONCEPT,1rPALBOA,FR0011365907,https://www.boursorama.com/cours/1rPALBOA/,11.05,-0.055555555555555,11.2,11.05,,"{""symbol"":""1rPALBOA"",""variation"":-0.055555555555555,""last"":11.05,""previousClose"":11.7,""high"":11.2,""low"":11.05,""totalVolume"":104,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:24:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.6,""lowLimit"":10.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BODY ONE,1rPMLONE_OTC,FR0010106039,https://www.boursorama.com/cours/1rPMLONE-OTC/,0.85,0,0.85,0.85,,"{""symbol"":""1rPMLONE-OTC"",""variation"":0,""last"":0.85,""previousClose"":0.85,""high"":0.85,""low"":0.85,""totalVolume"":355,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 11:30:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.88,""lowLimit"":0.72,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BOIRON,1rPBOI,FR0000061129,https://www.boursorama.com/cours/1rPBOI/,26.45,0.017307692307692,26.45,25.75,,"{""symbol"":""1rPBOI"",""variation"":0.017307692307692,""last"":26.45,""previousClose"":26,""high"":26.45,""low"":25.75,""totalVolume"":330,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:31:37"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":27.75,""lowLimit"":25.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BONDUELLE,1rPBON,FR0000063935,https://www.boursorama.com/cours/1rPBON/,8.19,0,8.27,8.05,,"{""symbol"":""1rPBON"",""variation"":0,""last"":8.19,""previousClose"":8.19,""high"":8.27,""low"":8.05,""totalVolume"":12795,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:44:18"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.59,""lowLimit"":7.79,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BONYF,1rPMLBON,BE6333353298,https://www.boursorama.com/cours/1rPMLBON/,4.48,0,0,0,,"{""symbol"":""1rPMLBON"",""variation"":0,""last"":4.48,""previousClose"":4.48,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-25 16:30:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.86,""lowLimit"":3.18,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BOOSTHEAT,1rPALBOO,FR00140153G5,https://www.boursorama.com/cours/1rPALBOO/,0.74,-0.18672381580393,0.9,0.74,,"{""symbol"":""1rPALBOO"",""variation"":-0.18672381580393,""last"":0.74,""previousClose"":0.9099,""high"":0.9,""low"":0.74,""totalVolume"":737,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:45:31"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.814,""lowLimit"":0.666,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BOURRELIER GRP,1rPALBOU,FR0000054421,https://www.boursorama.com/cours/1rPALBOU/,48.4,0,0,0,,"{""symbol"":""1rPALBOU"",""variation"":0,""last"":48.4,""previousClose"":48.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 16:30:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":54,""lowLimit"":36,""valorization"":0,""shares"":0,""tradeCapital"":0}"
B&S GROUP,1rABSGR,LU1789205884,https://www.boursorama.com/cours/1rABSGR/,5.85,0,0,0,,"{""symbol"":""1rABSGR"",""variation"":0,""last"":5.85,""previousClose"":5.85,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2025-12-22 17:35:23"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.435,""lowLimit"":5.31765,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BASIC-FIT,1rABFIT,NL0011872650,https://www.boursorama.com/cours/1rABFIT/,29.52,-0.010723860589812,29.68,28.92,,"{""symbol"":""1rABFIT"",""variation"":-0.010723860589812,""last"":29.52,""previousClose"":29.84,""high"":29.68,""low"":28.92,""totalVolume"":50093,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:26:51"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":30.98,""lowLimit"":28.06,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BENEVOLENTAI,1rABAI,LU2355630455,https://www.boursorama.com/cours/1rABAI/,0.081,0,0,0,,"{""symbol"":""1rABAI"",""variation"":0,""last"":0.081,""previousClose"":0.081,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2025-03-12 17:38:47"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0891,""lowLimit"":0.07363,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BRUNEL INTL,1rABRNL,NL0010776944,https://www.boursorama.com/cours/1rABRNL/,6.43,0,6.45,6.37,,"{""symbol"":""1rABRNL"",""variation"":0,""last"":6.43,""previousClose"":6.43,""high"":6.45,""low"":6.37,""totalVolume"":71802,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:28:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.75,""lowLimit"":6.11,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BANIMMO,FF11_BANI,BE0003870871,https://www.boursorama.com/cours/FF11-BANI/,2.82,-0.013986013986014,2.82,2.82,,"{""symbol"":""FF11-BANI"",""variation"":-0.013986013986014,""last"":2.82,""previousClose"":2.86,""high"":2.82,""low"":2.82,""totalVolume"":3,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 09:00:26"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.96,""lowLimit"":2.68,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BANQUP GRP,FF11_BANQ,BE0974371032,https://www.boursorama.com/cours/FF11-BANQ/,2.91,-0.045901639344262,3.02,2.82,,"{""symbol"":""FF11-BANQ"",""variation"":-0.045901639344262,""last"":2.91,""previousClose"":3.05,""high"":3.02,""low"":2.82,""totalVolume"":11272,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 13:52:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.05,""lowLimit"":2.77,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BARCO,FF11_BAR,BE0974362940,https://www.boursorama.com/cours/FF11-BAR/,9.68,0.0046704722366373,9.705,9.5,,"{""symbol"":""FF11-BAR"",""variation"":0.0046704722366373,""last"":9.68,""previousClose"":9.635,""high"":9.705,""low"":9.5,""totalVolume"":50923,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:33:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":10.16,""lowLimit"":9.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BEKAERT,FF11_BEKB,BE0974258874,https://www.boursorama.com/cours/FF11-BEKB/,39.35,-0.011306532663316,40,39.1,,"{""symbol"":""FF11-BEKB"",""variation"":-0.011306532663316,""last"":39.35,""previousClose"":39.8,""high"":40,""low"":39.1,""totalVolume"":17830,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:30:55"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":41.3,""lowLimit"":37.4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BELYSSE GRP,FF11_BELYS,BE0974314461,https://www.boursorama.com/cours/FF11-BELYS/,0.62,-0.03125,0.62,0.62,,"{""symbol"":""FF11-BELYS"",""variation"":-0.03125,""last"":0.62,""previousClose"":0.64,""high"":0.62,""low"":0.62,""totalVolume"":65,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 09:00:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.65,""lowLimit"":0.59,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BIOCARTIS GR-UNTY,FF11_BCART,BE0974281132,https://www.boursorama.com/cours/FF11-BCART/,0.29,0,0,0,,"{""symbol"":""FF11-BCART"",""variation"":0,""last"":0.29,""previousClose"":0.29,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2023-09-22 17:35:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.319,""lowLimit"":0.26361,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BIOSENIC,FF11_BIOS,BE0974280126,https://www.boursorama.com/cours/FF11-BIOS/,0.0024,0.090909090909091,0.0024,0.0023,,"{""symbol"":""FF11-BIOS"",""variation"":0.090909090909091,""last"":0.0024,""previousClose"":0.0022,""high"":0.0024,""low"":0.0023,""totalVolume"":73900,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 10:21:34"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0072,""lowLimit"":0.00218,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BIOTALYS,FF11_BTLS,BE0974386188,https://www.boursorama.com/cours/FF11-BTLS/,1.67,0.006024096385542,1.695,1.64,,"{""symbol"":""FF11-BTLS"",""variation"":0.006024096385542,""last"":1.67,""previousClose"":1.66,""high"":1.695,""low"":1.64,""totalVolume"":17597,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 13:50:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.75,""lowLimit"":1.59,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BNB,FF11_BNB,BE0003008019,https://www.boursorama.com/cours/FF11-BNB/,403,-0.0049382716049383,408,399,,"{""symbol"":""FF11-BNB"",""variation"":-0.0049382716049383,""last"":403,""previousClose"":405,""high"":408,""low"":399,""totalVolume"":34,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 13:41:39"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":423,""lowLimit"":383,""valorization"":0,""shares"":0,""tradeCapital"":0}"
BPOST,FF11_BPOST,BE0974268972,https://www.boursorama.com/cours/FF11-BPOST/,1.776,-0.0089285714285714,1.806,1.764,,"{""symbol"":""FF11-BPOST"",""variation"":-0.0089285714285714,""last"":1.776,""previousClose"":1.792,""high"":1.806,""low"":1.764,""totalVolume"":40521,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:27:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.864,""lowLimit"":1.688,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CA TOULOUSE 31 CCI,1rPCAT31,FR0000045544,https://www.boursorama.com/cours/1rPCAT31/,110.1,-0.00090744101633402,111,110,,"{""symbol"":""1rPCAT31"",""variation"":-0.00090744101633402,""last"":110.1,""previousClose"":110.2,""high"":111,""low"":110,""totalVolume"":139,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:38:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":115.6,""lowLimit"":104.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CABASSE,1rPALCAB,FR001400DIY6,https://www.boursorama.com/cours/1rPALCAB/,0.0014,0.16666666666667,0.0016,0.0012,,"{""symbol"":""1rPALCAB"",""variation"":0.16666666666667,""last"":0.0014,""previousClose"":0.0012,""high"":0.0016,""low"":0.0012,""totalVolume"":240009,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 13:24:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0042,""lowLimit"":0.0002,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAFOM,1rPALCAF,FR0010151589,https://www.boursorama.com/cours/1rPALCAF/,10.8,0.0046511627906977,10.8,10.5,,"{""symbol"":""1rPALCAF"",""variation"":0.0046511627906977,""last"":10.8,""previousClose"":10.75,""high"":10.8,""low"":10.5,""totalVolume"":704,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 12:20:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":11.3,""lowLimit"":10.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CALIBRE,1rPALIBR,FR0014004QR6,https://www.boursorama.com/cours/1rPALIBR/,0.0004,0,0.0004,0.0002,,"{""symbol"":""1rPALIBR"",""variation"":0,""last"":0.0004,""previousClose"":0.0004,""high"":0.0004,""low"":0.0002,""totalVolume"":31065931,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:46:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0012,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAPELLI,1rPALCAP,FR0012969095,https://www.boursorama.com/cours/1rPALCAP/,3.08,0,0,0,,"{""symbol"":""1rPALCAP"",""variation"":0,""last"":3.08,""previousClose"":3.08,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2024-09-09 15:10:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0002,""lowLimit"":0.0002,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAPITAL B,1rPALCPB,FR0011053636,https://www.boursorama.com/cours/1rPALCPB/,0.605,0.065140845070423,0.619,0.564,,"{""symbol"":""1rPALCPB"",""variation"":0.065140845070423,""last"":0.605,""previousClose"":0.568,""high"":0.619,""low"":0.564,""totalVolume"":1221357,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:45:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.635,""lowLimit"":0.575,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARBIOS,1rPALCRB,FR0011648716,https://www.boursorama.com/cours/1rPALCRB/,7.53,0.030095759233926,7.645,7.14,,"{""symbol"":""1rPALCRB"",""variation"":0.030095759233926,""last"":7.53,""previousClose"":7.31,""high"":7.645,""low"":7.14,""totalVolume"":21862,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:42:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.905,""lowLimit"":7.155,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARMAT,1rEPALCAR,FR0010907956,https://www.boursorama.com/cours/1rEPALCAR/,0.099,0,0,0,,"{""symbol"":""1rEPALCAR"",""variation"":0,""last"":0.099,""previousClose"":0.099,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-09-24 17:35:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0001,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARPINIENNE PART.,1rPCARP,FR0000064156,https://www.boursorama.com/cours/1rPCARP/,6.3,0,0,0,,"{""symbol"":""1rPCARP"",""variation"":0,""last"":6.3,""previousClose"":6.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-08-21 11:30:30"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":6.93,""lowLimit"":5.7267,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CARVOLIX,1rPCVX,FR0013333077,https://www.boursorama.com/cours/1rPCVX/,3.04,-0.037974683544304,3.16,2.96,,"{""symbol"":""1rPCVX"",""variation"":-0.037974683544304,""last"":3.04,""previousClose"":3.16,""high"":3.16,""low"":2.96,""totalVolume"":12733,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:42:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.19,""lowLimit"":2.89,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CASINO CANNES,1rPFCMC,FR0000062101,https://www.boursorama.com/cours/1rPFCMC/,2280,0,0,0,,"{""symbol"":""1rPFCMC"",""variation"":0,""last"":2280,""previousClose"":2280,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-27 11:31:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2280,""lowLimit"":1880,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CASINO GUICHARD,1rPCO,FR001400OKR3,https://www.boursorama.com/cours/1rPCO/,0.1668,0.083116883116883,0.172,0.1542,,"{""symbol"":""1rPCO"",""variation"":0.083116883116883,""last"":0.1668,""previousClose"":0.154,""high"":0.172,""low"":0.1542,""totalVolume"":995091,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:33:50"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1834,""lowLimit"":0.1502,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAST,1rPCAS,FR0000072894,https://www.boursorama.com/cours/1rPCAS/,7.51,0,0,0,,"{""symbol"":""1rPCAS"",""variation"":0,""last"":7.51,""previousClose"":7.51,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-10-20 13:58:43"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":8.2775,""lowLimit"":6.84023,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CATANA GROUP,1rPALCAT,FR0010193052,https://www.boursorama.com/cours/1rPALCAT/,2.25,0,2.275,2.225,,"{""symbol"":""1rPALCAT"",""variation"":0,""last"":2.25,""previousClose"":2.25,""high"":2.275,""low"":2.225,""totalVolume"":22156,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:39:40"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.36,""lowLimit"":2.14,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CBO TERRITORIA,1rEPCBOT,FR0010193979,https://www.boursorama.com/cours/1rEPCBOT/,3.92,0.0051282051282051,3.95,3.91,,"{""symbol"":""1rEPCBOT"",""variation"":0.0051282051282051,""last"":3.92,""previousClose"":3.9,""high"":3.95,""low"":3.91,""totalVolume"":7647,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:35:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.11,""lowLimit"":3.73,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CEGEDIM,1rPALCGM,FR0000053506,https://www.boursorama.com/cours/1rPALCGM/,11.35,0.046082949308756,11.6,10.7,,"{""symbol"":""1rPALCGM"",""variation"":0.046082949308756,""last"":11.35,""previousClose"":10.85,""high"":11.6,""low"":10.7,""totalVolume"":23138,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:43:33"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":11.9,""lowLimit"":10.8,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CELLECTIS,1rEPALCLS,FR0010425595,https://www.boursorama.com/cours/1rEPALCLS/,2.79,-0.0071174377224199,2.82,2.745,,"{""symbol"":""1rEPALCLS"",""variation"":-0.0071174377224199,""last"":2.79,""previousClose"":2.81,""high"":2.82,""low"":2.745,""totalVolume"":118602,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 14:47:37"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.925,""lowLimit"":2.655,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CELLNOVO GROUP,1rPCLNV,FR0012633360,https://www.boursorama.com/cours/1rPCLNV/,0.128,0,0,0,,"{""symbol"":""1rPCLNV"",""variation"":0,""last"":0.128,""previousClose"":0.128,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2019-05-08 17:35:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.02,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CABKA,1rACABKA,NL00150000S7,https://www.boursorama.com/cours/1rACABKA/,1.805,0.0027777777777778,1.81,1.805,,"{""symbol"":""1rACABKA"",""variation"":0.0027777777777778,""last"":1.805,""previousClose"":1.8,""high"":1.81,""low"":1.805,""totalVolume"":774,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 13:41:37"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":1.895,""lowLimit"":1.715,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CM.COM,1rACMCOM,NL0012747059,https://www.boursorama.com/cours/1rACMCOM/,5.18,-0.020793950850662,5.27,5.15,,"{""symbol"":""1rACMCOM"",""variation"":-0.020793950850662,""last"":5.18,""previousClose"":5.29,""high"":5.27,""low"":5.15,""totalVolume"":12113,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:29:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":5.43,""lowLimit"":4.925,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CORBION,1rACRBN,NL0010583399,https://www.boursorama.com/cours/1rACRBN/,18.21,-0.021493820526599,18.6,17.97,,"{""symbol"":""1rACRBN"",""variation"":-0.021493820526599,""last"":18.21,""previousClose"":18.61,""high"":18.6,""low"":17.97,""totalVolume"":83686,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 14:31:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":19.12,""lowLimit"":17.3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CTAC,1rACTAC,NL0000345577,https://www.boursorama.com/cours/1rACTAC/,2.66,0,0,0,,"{""symbol"":""1rACTAC"",""variation"":0,""last"":2.66,""previousClose"":2.66,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-27 17:35:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.79,""lowLimit"":2.53,""valorization"":0,""shares"":0,""tradeCapital"":0}"
CAMPINE,FF11_CAMB,BE0003825420,https://www.boursorama.com/cours/FF11-CAMB/,185,-0.036458333333333,197.5,184,,"{""symbol"":""FF11-CAMB"",""variation"":-0.036458333333333,""last"":185,""previousClose"":192,""high"":197.5,""low"":184,""totalVolume"":1349,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 14:30:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":194,""lowLimit"":176,""valorization"":0,""shares"":0,""tradeCapital"":0}"
